,red,white,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5086,1.0,0.0,0.4968553459119497,0.3164556962025316,0.1987951807228916,0.0851063829787234,0.1374795417348609,0.39017735334242837,0.9931353306299754,0.7980049875311721,0.275,0.6375838926174496,5
5087,1.0,0.0,0.4968553459119497,0.310126582278481,0.1927710843373494,0.08085106382978723,0.1342062193126023,0.39290586630286495,0.9931353306299754,0.7980049875311721,0.275,0.6375838926174496,5
5088,1.0,0.0,0.5157232704402516,0.3164556962025316,0.2108433734939759,0.12340425531914893,0.1260229132569558,0.34652114597544337,0.9939323894828085,0.8054862842892768,0.31,0.6308724832214765,5
5089,1.0,0.0,0.4025157232704403,0.23417721518987342,0.15060240963855423,0.08085106382978723,0.12111292962356791,0.13369713506139155,0.9937331247696002,0.8902743142144639,0.31,0.6577181208053692,6
5090,1.0,0.0,0.42767295597484273,0.39873417721518983,0.07228915662650602,0.16170212765957445,0.16202945990180034,0.34379263301500684,0.9932349629865795,0.8179551122194514,0.305,0.6375838926174496,5
5091,1.0,0.0,0.47798742138364775,0.34810126582278483,0.12650602409638553,0.09361702127659575,0.11620294599018002,0.07639836289222374,0.9927368012035589,0.8179551122194514,0.275,0.6510067114093959,5
5092,1.0,0.0,0.47798742138364775,0.34810126582278483,0.12650602409638553,0.09361702127659575,0.11620294599018002,0.07639836289222374,0.9927368012035589,0.8179551122194514,0.275,0.6510067114093959,5
5093,1.0,0.0,0.49056603773584906,0.3734177215189873,0.1987951807228916,0.0851063829787234,0.12111292962356791,0.3274215552523875,0.9931353306299754,0.8104738154613467,0.27,0.6308724832214765,5
5094,1.0,0.0,0.45911949685534587,0.36708860759493667,0.18072289156626506,0.10212765957446808,0.12111292962356791,0.15006821282401092,0.9931353306299754,0.8628428927680798,0.295,0.6845637583892616,5
5095,1.0,0.0,0.7232704402515723,0.18987341772151897,0.3614457831325301,0.0851063829787234,0.10965630114566285,0.07366984993178717,0.9944305512658291,0.7755610972568578,0.485,0.6778523489932885,6
5096,1.0,0.0,0.339622641509434,0.5284810126582278,0.04819277108433735,0.05106382978723404,0.07528641571194762,0.25375170532060026,0.9887515069393936,0.8902743142144639,0.425,0.87248322147651,7
5097,1.0,0.0,0.4339622641509434,0.689873417721519,0.03614457831325301,0.08936170212765958,0.09983633387888707,0.08458390177353342,0.9911426834978928,0.8753117206982544,0.215,0.7651006711409396,4
5098,1.0,0.0,0.6037735849056604,0.20253164556962025,0.28313253012048195,0.05957446808510638,0.0916530278232406,0.06548431105047749,0.9932847791648817,0.802992518703242,0.41,0.6912751677852349,7
5099,1.0,0.0,0.5534591194968553,0.23417721518987342,0.2891566265060241,0.08936170212765958,0.15875613747954173,0.3956343792633015,0.9938327571262043,0.7581047381546135,0.515,0.6241610738255033,5
5100,1.0,0.0,0.42767295597484273,0.3164556962025316,0.06626506024096386,0.06382978723404255,0.12274959083469722,0.13369713506139155,0.9917902938158196,0.8379052369077307,0.395,0.6375838926174496,5
5101,1.0,0.0,0.44025157232704404,0.26582278481012656,0.2108433734939759,0.06808510638297872,0.14402618657937807,0.10641200545702592,0.9924379041337464,0.8329177057356608,0.275,0.6174496644295301,5
5102,1.0,0.0,0.44025157232704404,0.2721518987341772,0.21686746987951808,0.06808510638297872,0.14566284779050737,0.1009549795361528,0.9924877203120486,0.8329177057356608,0.28,0.6174496644295301,6
5103,1.0,0.0,0.8050314465408805,0.18987341772151897,0.4457831325301205,0.11063829787234043,0.15548281505728315,0.07639836289222374,0.9957257719016828,0.7980049875311721,0.385,0.7248322147651007,7
5104,1.0,0.0,0.8050314465408805,0.18987341772151897,0.4457831325301205,0.11063829787234043,0.15548281505728315,0.07639836289222374,0.9957257719016828,0.7980049875311721,0.385,0.7248322147651007,7
5105,1.0,0.0,0.49056603773584906,0.36075949367088606,0.18674698795180725,0.07659574468085106,0.11292962356792145,0.3274215552523875,0.9925873526686527,0.8204488778054864,0.265,0.6241610738255033,5
5106,1.0,0.0,0.49056603773584906,0.27848101265822783,0.16867469879518074,0.11489361702127661,0.16366612111292964,0.2592087312414734,0.9929360659167672,0.802992518703242,0.335,0.6308724832214765,5
5107,1.0,0.0,0.6918238993710691,0.18987341772151897,0.3493975903614458,0.08936170212765958,0.088379705400982,0.05184174624829468,0.994330918909225,0.8254364089775562,0.44,0.7046979865771812,7
5108,1.0,0.0,0.610062893081761,0.33544303797468356,0.3614457831325301,0.0851063829787234,0.06382978723404255,0.05184174624829468,0.9921888232422362,0.8229426433915212,0.43,0.8322147651006712,6
5109,1.0,0.0,0.5031446540880503,0.45886075949367083,0.14457831325301204,0.11914893617021276,0.13584288052373159,0.16916780354706684,0.9931851468082775,0.8354114713216958,0.28,0.6711409395973155,6
5110,1.0,0.0,0.7295597484276729,0.27848101265822783,0.3855421686746988,0.08936170212765958,0.09656301145662848,0.040927694406548434,0.994330918909225,0.800498753117207,0.335,0.6845637583892616,6
5111,1.0,0.0,0.5157232704402516,0.36075949367088606,0.1566265060240964,0.09361702127659575,0.09819967266775777,0.17735334242837653,0.9922386394205382,0.8229426433915212,0.215,0.6778523489932885,5
5112,1.0,0.0,0.49056603773584906,0.4651898734177215,0.04819277108433735,0.10212765957446808,0.15057283142389524,0.11186903137789904,0.9937331247696002,0.8079800498753118,0.355,0.6577181208053692,6
5113,1.0,0.0,0.44025157232704404,0.310126582278481,0.29518072289156627,0.23829787234042552,0.09819967266775777,0.330150068212824,0.9937331247696002,0.8329177057356608,0.38,0.7046979865771812,5
5114,1.0,0.0,0.5471698113207547,0.39556962025316456,0.0963855421686747,0.0851063829787234,0.16530278232405893,0.13369713506139155,0.9925375364903506,0.7830423940149627,0.285,0.7382550335570469,5
5115,1.0,0.0,0.5094339622641509,0.45886075949367083,0.13253012048192772,0.09361702127659575,0.11783960720130933,0.11186903137789904,0.9930356982733713,0.8379052369077307,0.275,0.610738255033557,5
5116,1.0,0.0,0.4716981132075472,0.310126582278481,0.11445783132530121,0.08085106382978723,0.12438625204582651,0.12005457025920874,0.9920393747073301,0.8453865336658355,0.27,0.6510067114093959,5
5117,1.0,0.0,0.49056603773584906,0.33544303797468356,0.1987951807228916,0.10212765957446808,0.1309328968903437,0.39290586630286495,0.9928862497384652,0.8229426433915212,0.3,0.6375838926174496,5
5118,1.0,0.0,0.49056603773584906,0.21518987341772153,0.22289156626506024,0.0851063829787234,0.1342062193126023,0.1582537517053206,0.9927368012035589,0.8329177057356608,0.295,0.6308724832214765,6
5119,1.0,0.0,0.46540880503144655,0.33544303797468356,0.1566265060240964,0.0851063829787234,0.16530278232405893,0.19645293315143247,0.9920393747073301,0.7855361596009975,0.285,0.6308724832214765,5
5120,1.0,0.0,0.42767295597484273,0.38607594936708856,0.024096385542168676,0.06382978723404255,0.09328968903436989,0.027285129604365622,0.9915910291026113,0.8528678304239402,0.3,0.6375838926174496,5
5121,1.0,0.0,0.5408805031446541,0.40822784810126583,0.15060240963855423,0.0851063829787234,0.13584288052373159,0.07639836289222374,0.9944803674441312,0.8179551122194514,0.3,0.6711409395973155,6
5122,1.0,0.0,0.5283018867924528,0.40189873417721517,0.21686746987951808,0.0851063829787234,0.14566284779050737,0.15006821282401092,0.9937829409479022,0.8254364089775562,0.285,0.697986577181208,4
5123,1.0,0.0,0.48427672955974843,0.2721518987341772,0.15060240963855423,0.11063829787234043,0.11947626841243862,0.17189631650750342,0.9924877203120486,0.8403990024937656,0.29,0.7046979865771812,6
5124,1.0,0.0,0.559748427672956,0.3734177215189873,0.30120481927710846,0.0851063829787234,0.5515548281505729,0.22100954979536153,0.9927368012035589,0.7581047381546135,0.805,0.6375838926174496,6
5125,1.0,0.0,0.5660377358490566,0.5189873417721519,0.08433734939759037,0.11063829787234043,0.14566284779050737,0.06275579809004093,0.9947294483356415,0.8453865336658355,0.315,0.6577181208053692,5
5126,1.0,0.0,0.48427672955974843,0.2721518987341772,0.15060240963855423,0.11063829787234043,0.11947626841243862,0.17189631650750342,0.9924877203120486,0.8403990024937656,0.29,0.7046979865771812,6
5127,1.0,0.0,0.4339622641509434,0.3291139240506329,0.15060240963855423,0.11063829787234043,0.132569558101473,0.1009549795361528,0.9931851468082775,0.8628428927680798,0.25,0.7382550335570469,5
5128,1.0,0.0,0.3270440251572327,0.30379746835443033,0.024096385542168676,0.06808510638297872,0.088379705400982,0.2892223738062756,0.9890504040092061,0.8827930174563592,0.31,0.8187919463087248,7
5129,1.0,0.0,0.5031446540880503,0.24050632911392406,0.03614457831325301,0.07659574468085106,0.1276595744680851,0.13369713506139155,0.9925873526686527,0.8403990024937656,0.26,0.6644295302013423,6
5130,1.0,0.0,0.5345911949685535,0.23417721518987342,0.12048192771084339,0.11914893617021276,0.14729950900163666,0.1582537517053206,0.994330918909225,0.8329177057356608,0.35,0.6442953020134228,6
5131,1.0,0.0,0.4339622641509434,0.3291139240506329,0.15060240963855423,0.11063829787234043,0.132569558101473,0.1009549795361528,0.9931851468082775,0.8628428927680798,0.25,0.7382550335570469,5
5132,1.0,0.0,0.5157232704402516,0.6329113924050632,0.05421686746987952,0.0978723404255319,0.10638297872340426,0.1009549795361528,0.9931851468082775,0.8279301745635911,0.275,0.6040268456375839,6
5133,1.0,0.0,0.4528301886792453,0.39873417721518983,0.0,0.08085106382978723,0.15875613747954173,0.10368349249658936,0.9930855144516734,0.8403990024937656,0.29,0.6040268456375839,6
5134,1.0,0.0,0.4528301886792453,0.39873417721518983,0.0,0.08085106382978723,0.15875613747954173,0.10368349249658936,0.9930855144516734,0.8403990024937656,0.29,0.6040268456375839,6
5135,1.0,0.0,0.4528301886792453,0.40822784810126583,0.0,0.08085106382978723,0.15875613747954173,0.10641200545702592,0.9930855144516734,0.8403990024937656,0.29,0.6174496644295301,6
5136,1.0,0.0,0.4528301886792453,0.39873417721518983,0.0,0.08085106382978723,0.15875613747954173,0.10368349249658936,0.9930855144516734,0.8403990024937656,0.29,0.6040268456375839,6
5137,1.0,0.0,0.5157232704402516,0.6329113924050632,0.05421686746987952,0.0978723404255319,0.10638297872340426,0.1009549795361528,0.9931851468082775,0.8279301745635911,0.275,0.6040268456375839,6
5138,1.0,0.0,0.559748427672956,0.40189873417721517,0.22289156626506024,0.07234042553191489,0.43044189852700493,0.16916780354706684,0.9934342276997878,0.7481296758104738,0.545,0.6241610738255033,5
5139,1.0,0.0,0.7547169811320754,0.24050632911392406,0.3373493975903615,0.08936170212765958,0.15220949263502456,0.06548431105047749,0.9955763233667766,0.7830423940149627,0.355,0.7315436241610739,6
5140,1.0,0.0,0.48427672955974843,0.36708860759493667,0.06024096385542169,0.07659574468085106,0.16693944353518822,0.29740791268758526,0.9919895585290279,0.7680798004987531,0.245,0.6577181208053692,6
5141,1.0,0.0,0.9433962264150944,0.13291139240506328,0.26506024096385544,0.09361702127659575,0.12274959083469722,0.06548431105047749,0.9963733822196098,0.7655860349127183,0.42,0.6174496644295301,7
5142,1.0,0.0,0.9433962264150944,0.13291139240506328,0.26506024096385544,0.09361702127659575,0.12274959083469722,0.06548431105047749,0.9963733822196098,0.7655860349127183,0.42,0.6174496644295301,7
5143,1.0,0.0,0.45911949685534587,0.4177215189873418,0.0,0.0851063829787234,0.1374795417348609,0.06275579809004093,0.9946298159790373,0.9002493765586035,0.48,0.6644295302013423,6
5144,1.0,0.0,0.4465408805031446,0.43037974683544306,0.042168674698795185,0.08085106382978723,0.12274959083469722,0.13915416098226466,0.9931851468082775,0.8428927680798005,0.26,0.6375838926174496,5
5145,1.0,0.0,0.5157232704402516,0.37974683544303794,0.10240963855421688,0.0978723404255319,0.11783960720130933,0.19918144611186903,0.9926371688469547,0.7980049875311721,0.225,0.6241610738255033,5
5146,1.0,0.0,0.48427672955974843,0.33544303797468356,0.03614457831325301,0.07234042553191489,0.12111292962356791,0.10641200545702592,0.9924877203120486,0.8354114713216958,0.24,0.6577181208053692,6
5147,1.0,0.0,0.45911949685534587,0.4177215189873418,0.0,0.0851063829787234,0.1374795417348609,0.06275579809004093,0.9946298159790373,0.9002493765586035,0.48,0.6644295302013423,6
5148,1.0,0.0,0.679245283018868,0.20253164556962025,0.26506024096385544,0.06808510638297872,0.10310965630114567,0.1009549795361528,0.9948290806922457,0.802992518703242,0.39,0.6711409395973155,6
5149,1.0,0.0,0.4465408805031446,0.37974683544303794,0.0,0.07659574468085106,0.12111292962356791,0.0927694406548431,0.9935338600563919,0.8653366583541148,0.35,0.6644295302013423,6
5150,1.0,0.0,0.6981132075471698,0.22151898734177214,0.2891566265060241,0.13191489361702127,0.14729950900163666,0.0572987721691678,0.9949287130488498,0.7905236907730674,0.265,0.7046979865771812,5
5151,1.0,0.0,0.48427672955974843,0.49050632911392406,0.25301204819277107,0.08085106382978723,0.15057283142389524,0.23465211459754434,0.9922386394205382,0.8054862842892768,0.295,0.6375838926174496,5
5152,1.0,0.0,0.4465408805031446,0.37974683544303794,0.0,0.07659574468085106,0.12111292962356791,0.0927694406548431,0.9935338600563919,0.8653366583541148,0.35,0.6644295302013423,6
5153,1.0,0.0,0.5031446540880503,0.36075949367088606,0.13855421686746988,0.13617021276595745,0.11947626841243862,0.3246930422919509,0.9930855144516734,0.8129675810473815,0.285,0.6241610738255033,5
5154,1.0,0.0,0.5911949685534591,0.21518987341772153,0.22289156626506024,0.09361702127659575,0.12274959083469722,0.03547066848567531,0.994330918909225,0.802992518703242,0.31,0.6174496644295301,5
5155,1.0,0.0,0.4150943396226415,0.43987341772151894,0.0,0.08936170212765958,0.12274959083469722,0.15279672578444747,0.9931353306299754,0.8703241895261846,0.335,0.6174496644295301,5
5156,1.0,0.0,0.48427672955974843,0.25949367088607594,0.45783132530120485,0.07659574468085106,1.0,0.12278308321964529,0.9931353306299754,0.7630922693266834,0.63,0.6308724832214765,5
5157,1.0,0.0,0.6289308176100629,0.1962025316455696,0.28313253012048195,0.11063829787234043,0.1391162029459902,0.09004092769440655,0.9959748527931932,0.8379052369077307,0.4,0.7046979865771812,7
5158,1.0,0.0,0.4968553459119497,0.2088607594936709,0.13855421686746988,0.07234042553191489,0.1260229132569558,0.12278308321964529,0.9925873526686527,0.8204488778054864,0.325,0.6241610738255033,5
5159,1.0,0.0,0.44025157232704404,0.6170886075949367,0.024096385542168676,0.0851063829787234,0.14238952536824875,0.18281036834924966,0.9919895585290279,0.8354114713216958,0.3,0.6308724832214765,4
5160,1.0,0.0,0.5031446540880503,0.3291139240506329,0.018072289156626505,0.07234042553191489,0.11456628477905074,0.09549795361527967,0.9920891908856321,0.8329177057356608,0.285,0.6711409395973155,5
5161,1.0,0.0,0.4968553459119497,0.23417721518987342,0.13855421686746988,0.07659574468085106,0.1260229132569558,0.13369713506139155,0.9926371688469547,0.8179551122194514,0.335,0.6241610738255033,5
5162,1.0,0.0,0.7861635220125786,0.35443037974683544,0.29518072289156627,0.10212765957446808,0.10474631751227496,0.07366984993178717,0.9962239336847035,0.7680798004987531,0.435,0.7315436241610739,5
5163,1.0,0.0,0.7421383647798743,0.16455696202531644,0.3132530120481928,0.07659574468085106,0.11620294599018002,0.027285129604365622,0.9931353306299754,0.7980049875311721,0.36,0.6845637583892616,7
5164,1.0,0.0,0.5094339622641509,0.550632911392405,0.0,0.1404255319148936,0.15711947626841244,0.1664392905866303,0.996572646932818,0.8977556109725686,0.36,0.6577181208053692,4
5165,1.0,0.0,0.4968553459119497,0.22151898734177214,0.27710843373493976,0.15319148936170213,0.1276595744680851,0.1009549795361528,0.993633492412996,0.8354114713216958,0.43,0.8590604026845637,8
5166,1.0,0.0,0.4339622641509434,0.34177215189873417,0.024096385542168676,0.1276595744680851,0.1260229132569558,0.07366984993178717,0.9950283454054539,0.9201995012468829,0.455,0.6308724832214765,6
5167,1.0,0.0,0.7232704402515723,0.11392405063291139,0.30722891566265065,0.1702127659574468,0.1702127659574468,0.06275579809004093,0.9959250366148912,0.8179551122194514,0.485,0.6778523489932885,6
5168,1.0,0.0,0.4968553459119497,0.3449367088607595,0.03614457831325301,0.1702127659574468,0.14238952536824875,0.1664392905866303,0.992836433560163,0.8379052369077307,0.335,0.7181208053691275,6
5169,1.0,0.0,0.7232704402515723,0.11392405063291139,0.30722891566265065,0.1702127659574468,0.1702127659574468,0.06275579809004093,0.9959250366148912,0.8179551122194514,0.485,0.6778523489932885,6
5170,1.0,0.0,0.6855345911949685,0.23417721518987342,0.3493975903614458,0.1702127659574468,0.11620294599018002,0.17735334242837653,0.9956759557233807,0.802992518703242,0.39,0.6778523489932885,5
5171,1.0,0.0,0.5283018867924528,0.4525316455696202,0.12048192771084339,0.10212765957446808,0.12438625204582651,0.10368349249658936,0.993683308591298,0.8254364089775562,0.32,0.6308724832214765,5
5172,1.0,0.0,0.4716981132075472,0.4113924050632911,0.10843373493975904,0.2978723404255319,0.14402618657937807,0.25648021828103684,0.9954766910101724,0.8428927680798005,0.385,0.6308724832214765,5
5173,1.0,0.0,0.4968553459119497,0.3449367088607595,0.03614457831325301,0.1702127659574468,0.14238952536824875,0.1664392905866303,0.992836433560163,0.8379052369077307,0.335,0.7181208053691275,6
5174,1.0,0.0,0.4339622641509434,0.34177215189873417,0.024096385542168676,0.1276595744680851,0.1260229132569558,0.07366984993178717,0.9950283454054539,0.9201995012468829,0.455,0.6308724832214765,6
5175,1.0,0.0,0.7232704402515723,0.11392405063291139,0.30722891566265065,0.1702127659574468,0.1702127659574468,0.06275579809004093,0.9959250366148912,0.8179551122194514,0.485,0.6778523489932885,6
5176,1.0,0.0,0.6477987421383649,0.20253164556962025,0.27108433734939763,0.2723404255319149,0.11947626841243862,0.03547066848567531,0.9939323894828085,0.8054862842892768,0.41,0.8456375838926175,8
5177,1.0,0.0,0.559748427672956,0.25316455696202533,0.1927710843373494,0.23829787234042552,0.14238952536824875,0.12824010914051842,0.9954268748318704,0.8428927680798005,0.385,0.7046979865771812,7
5178,1.0,0.0,0.7169811320754716,0.16455696202531644,0.26506024096385544,0.15319148936170213,0.11620294599018002,0.05184174624829468,0.9949287130488498,0.7780548628428928,0.41,0.6241610738255033,6
5179,1.0,0.0,0.48427672955974843,0.17088607594936708,0.4096385542168675,0.14893617021276595,0.585924713584288,0.027285129604365622,0.9935338600563919,0.8104738154613467,0.54,0.6644295302013423,7
5180,1.0,0.0,0.47798742138364775,0.3291139240506329,0.07228915662650602,0.1276595744680851,0.10965630114566285,0.1446111869031378,0.9934342276997878,0.8379052369077307,0.285,0.610738255033557,5
5181,1.0,0.0,0.559748427672956,0.25316455696202533,0.1927710843373494,0.23829787234042552,0.14238952536824875,0.12824010914051842,0.9954268748318704,0.8428927680798005,0.385,0.7046979865771812,7
5182,1.0,0.0,0.6226415094339622,0.3734177215189873,0.042168674698795185,0.14468085106382977,0.16693944353518822,0.1937244201909959,0.9964730145762138,0.8254364089775562,0.355,0.6577181208053692,5
5183,1.0,0.0,0.6226415094339622,0.3734177215189873,0.042168674698795185,0.14468085106382977,0.16693944353518822,0.1937244201909959,0.9964730145762138,0.8254364089775562,0.355,0.6577181208053692,5
5184,1.0,0.0,0.7547169811320754,0.2848101265822785,0.33132530120481934,0.0851063829787234,0.11947626841243862,0.13369713506139155,0.9960246689714952,0.773067331670823,0.38,0.6912751677852349,6
5185,1.0,0.0,0.4716981132075472,0.25316455696202533,0.07228915662650602,0.1276595744680851,0.15057283142389524,0.1446111869031378,0.9930356982733713,0.8403990024937656,0.35,0.6912751677852349,6
5186,1.0,0.0,0.5471698113207547,0.3291139240506329,0.05421686746987952,0.10638297872340426,0.14893617021276595,0.13369713506139155,0.9939323894828085,0.8329177057356608,0.43,0.7114093959731543,7
5187,1.0,0.0,0.7295597484276729,0.26582278481012656,0.31927710843373497,0.1404255319148936,0.1718494271685761,0.2673942701227831,0.9973198896073489,0.7980049875311721,0.475,0.6174496644295301,5
5188,1.0,0.0,0.5471698113207547,0.3291139240506329,0.05421686746987952,0.10638297872340426,0.14893617021276595,0.13369713506139155,0.9939323894828085,0.8329177057356608,0.43,0.7114093959731543,7
5189,1.0,0.0,0.6918238993710691,0.12658227848101267,0.2891566265060241,0.0851063829787234,0.5613747954173487,0.04911323328785812,0.9942312865526208,0.8229426433915212,0.355,0.7046979865771812,5
5190,1.0,0.0,0.6540880503144654,0.34810126582278483,0.13855421686746988,0.11489361702127661,0.14893617021276595,0.13096862210095497,0.9957257719016828,0.802992518703242,0.32,0.6912751677852349,6
5191,1.0,0.0,0.4339622641509434,0.22784810126582278,0.15060240963855423,0.10212765957446808,0.16039279869067105,0.04365620736698499,0.9927368012035589,0.8503740648379053,0.3,0.6778523489932885,6
5192,1.0,0.0,0.8364779874213837,0.21518987341772153,0.3132530120481928,0.13617021276595745,0.15384615384615385,0.1446111869031378,0.9977184190337655,0.7605985037406484,0.405,0.6375838926174496,6
5193,1.0,0.0,0.679245283018868,0.3164556962025316,0.27710843373493976,0.10638297872340426,0.11947626841243862,0.07366984993178717,0.9964231983979117,0.7605985037406484,0.32,0.6375838926174496,5
5194,1.0,0.0,0.6666666666666666,0.5253164556962024,0.22289156626506024,0.11063829787234043,0.14075286415711946,0.19099590723055934,0.9944305512658291,0.7880299251870325,0.26,0.6644295302013423,5
5195,1.0,0.0,0.4465408805031446,0.39873417721518983,0.03614457831325301,0.0851063829787234,0.13584288052373159,0.0791268758526603,0.9948788968705478,0.915211970074813,0.365,0.6442953020134228,5
5196,1.0,0.0,0.4528301886792453,0.4113924050632911,0.012048192771084338,0.0978723404255319,0.15384615384615385,0.08458390177353342,0.9956261395450786,0.915211970074813,0.4,0.6510067114093959,5
5197,1.0,0.0,0.4339622641509434,0.4240506329113924,0.03614457831325301,0.08936170212765958,0.1309328968903437,0.09004092769440655,0.9947792645139435,0.917705735660848,0.355,0.6442953020134228,5
5198,1.0,0.0,0.4716981132075472,0.33544303797468356,0.03614457831325301,0.11063829787234043,0.14075286415711946,0.12005457025920874,0.992836433560163,0.8428927680798005,0.295,0.7181208053691275,6
5199,1.0,0.0,0.6981132075471698,0.11392405063291139,0.2891566265060241,0.06382978723404255,0.11129296235679216,0.040927694406548434,0.993633492412996,0.802992518703242,0.32,0.6778523489932885,6
5200,1.0,0.0,0.5220125786163522,0.44620253164556956,0.07228915662650602,0.11063829787234043,0.15057283142389524,0.07639836289222374,0.9957257719016828,0.8753117206982544,0.36,0.6711409395973155,5
5201,1.0,0.0,0.46540880503144655,0.4240506329113924,0.07228915662650602,0.06808510638297872,0.3044189852700491,0.0572987721691678,0.9923382717771424,0.8453865336658355,0.27,0.6375838926174496,5
5202,1.0,0.0,0.5283018867924528,0.4113924050632911,0.3614457831325301,0.08936170212765958,0.1833060556464812,0.24556616643929058,0.993633492412996,0.7980049875311721,0.26,0.6174496644295301,5
5203,1.0,0.0,0.6477987421383649,0.33544303797468356,0.2891566265060241,0.10638297872340426,0.10310965630114567,0.06821282401091405,0.9961243013280994,0.7780548628428928,0.295,0.6241610738255033,6
5204,1.0,0.0,0.47798742138364775,0.3924050632911392,0.1927710843373494,0.09361702127659575,0.1342062193126023,0.14733969986357434,0.9929360659167672,0.8379052369077307,0.26,0.6308724832214765,5
5205,1.0,0.0,0.6477987421383649,0.25949367088607594,0.25301204819277107,0.10212765957446808,0.3486088379705401,0.03819918144611187,0.9957257719016828,0.7955112219451372,0.31,0.6375838926174496,6
5206,1.0,0.0,0.6477987421383649,0.2721518987341772,0.26506024096385544,0.10212765957446808,0.3502454991816694,0.03274215552523874,0.9957257719016828,0.7955112219451372,0.315,0.6375838926174496,6
5207,1.0,0.0,0.46540880503144655,0.18354430379746833,0.22891566265060243,0.07234042553191489,0.10147299509001637,0.08185538881309687,0.9931353306299754,0.8503740648379053,0.265,0.6375838926174496,6
5208,1.0,0.0,0.6477987421383649,0.33544303797468356,0.2891566265060241,0.10638297872340426,0.10310965630114567,0.06821282401091405,0.9961243013280994,0.7780548628428928,0.295,0.6241610738255033,6
5209,1.0,0.0,0.4968553459119497,0.33544303797468356,0.14457831325301204,0.0851063829787234,0.11783960720130933,0.286493860845839,0.9923382717771424,0.8154613466334165,0.27,0.6308724832214765,6
5210,1.0,0.0,0.5660377358490566,0.2911392405063291,0.18674698795180725,0.11914893617021276,0.15220949263502456,0.2673942701227831,0.9944803674441312,0.8279301745635911,0.315,0.6375838926174496,6
5211,1.0,0.0,0.5408805031446541,0.2974683544303797,0.18072289156626506,0.1276595744680851,0.12438625204582651,0.3683492496589359,0.9939323894828085,0.8229426433915212,0.265,0.6308724832214765,5
5212,1.0,0.0,0.46540880503144655,0.22784810126582278,0.1746987951807229,0.11063829787234043,0.14238952536824875,0.19645293315143247,0.9927866173818609,0.8453865336658355,0.34,0.7382550335570469,5
5213,1.0,0.0,0.4465408805031446,0.22151898734177214,0.1746987951807229,0.10638297872340426,0.15711947626841244,0.1446111869031378,0.9925375364903506,0.8528678304239402,0.325,0.7382550335570469,6
5214,1.0,0.0,0.6037735849056604,0.35443037974683544,0.13855421686746988,0.14468085106382977,0.16693944353518822,0.25102319236016374,0.9959250366148912,0.8229426433915212,0.325,0.6778523489932885,5
5215,1.0,0.0,0.6037735849056604,0.4873417721518987,0.07228915662650602,0.12340425531914893,0.1342062193126023,0.2019099590723056,0.9949785292271519,0.8229426433915212,0.32,0.697986577181208,6
5216,1.0,0.0,0.6163522012578617,0.4177215189873418,0.23493975903614459,0.13617021276595745,0.13584288052373159,0.16098226466575716,0.9952276101186621,0.8403990024937656,0.355,0.7718120805369127,7
5217,1.0,0.0,0.6037735849056604,0.4873417721518987,0.07228915662650602,0.12340425531914893,0.1342062193126023,0.2019099590723056,0.9949785292271519,0.8229426433915212,0.32,0.697986577181208,6
5218,1.0,0.0,0.6163522012578617,0.4177215189873418,0.23493975903614459,0.13617021276595745,0.13584288052373159,0.16098226466575716,0.9952276101186621,0.8403990024937656,0.355,0.7718120805369127,7
5219,1.0,0.0,0.5849056603773585,0.38607594936708856,0.1566265060240964,0.14468085106382977,0.14729950900163666,0.2373806275579809,0.9960744851497974,0.8079800498753118,0.31,0.6510067114093959,5
5220,1.0,0.0,0.49056603773584906,0.3924050632911392,0.030120481927710847,0.0978723404255319,0.12929623567921442,0.04911323328785812,0.993683308591298,0.8204488778054864,0.315,0.6241610738255033,5
5221,1.0,0.0,0.6477987421383649,0.3734177215189873,0.25301204819277107,0.11914893617021276,0.14729950900163666,0.19918144611186903,0.9953272424752663,0.8179551122194514,0.35,0.6375838926174496,6
5222,1.0,0.0,0.6289308176100629,0.310126582278481,0.12048192771084339,0.46808510638297873,0.11620294599018002,0.1364256480218281,0.9978180513903696,0.7880299251870325,0.345,0.6174496644295301,6
5223,1.0,0.0,0.6289308176100629,0.310126582278481,0.12048192771084339,0.46808510638297873,0.11620294599018002,0.1364256480218281,0.9978180513903696,0.7880299251870325,0.345,0.6174496644295301,6
5224,1.0,0.0,0.7295597484276729,0.33544303797468356,0.3975903614457832,0.15531914893617021,0.19803600654664485,0.03819918144611187,0.9941316541960168,0.7605985037406484,0.37,0.7718120805369127,7
5225,1.0,0.0,0.6477987421383649,0.27848101265822783,0.30120481927710846,0.19148936170212766,0.1751227495908347,0.03547066848567531,0.994330918909225,0.8179551122194514,0.415,0.7718120805369127,5
5226,1.0,0.0,0.8427672955974843,0.17088607594936708,0.3734939759036145,0.11063829787234043,0.1342062193126023,0.0572987721691678,0.9965228307545159,0.7880299251870325,0.335,0.6510067114093959,6
5227,1.0,0.0,0.6729559748427673,0.2911392405063291,0.23493975903614459,0.0851063829787234,0.09983633387888707,0.040927694406548434,0.9944305512658291,0.7930174563591024,0.31,0.6375838926174496,5
5228,1.0,0.0,0.6415094339622641,0.22784810126582278,0.3855421686746988,0.12340425531914893,0.19967266775777415,0.11186903137789904,0.994330918909225,0.8054862842892768,0.33,0.8389261744966443,6
